Indice_combinado,Indice_temporal,Indice_origen,Digito,Origen,Hash
3792,3792,1730,3,v2,a231ecb014c8ee730e7b4aa4eff8d012
3793,3793,1731,3,v2,0823c166d4a18b9cb69887992c3b2c7f
3794,3794,1732,3,v2,c2991cac98e314c03092c36985475712
3795,3795,1733,3,v2,50d3d46546d91aeb651f6cf268989f9c
3796,3796,1734,3,v2,9f1e5c4b6261fd0fa62864c730bc5a71
3797,3797,1735,3,v2,2ed93b126993644979457ed3573dbcba
3798,3798,1736,3,v2,ed12ecc6a510e27c8025f2421c44d8d3
3799,3799,1737,3,v2,6822b40c6a7bb3984f92f899846b0a16
3800,3800,1738,3,v2,0cf3722422fd08ada539aac5e9cef639
3801,3801,1739,3,v2,b05604829567bd0676b3967c6095742a
3802,3802,1740,3,v2,eaadba209c89981818529a15601a45ff
3803,3803,1741,3,v2,fa43a856f6541f97b2d3faeb584dda32
3804,3804,1742,3,v2,de2346e001c6bd2f539954abd6c767f1
3805,3805,1743,3,v2,13bd970c82f598fa93b90c533bb5b90f
3806,3806,1744,3,v2,c54ece8e051afb7a2f8c355062250f7d
3807,3807,1745,3,v2,203f3da5ef087e21ada370eab9643e36
3808,3808,1746,3,v2,16e291fcd59d4a31acf22f11f24f055c
3809,3809,1747,3,v2,424d6ed3d50677859d838143597d68ff
3810,3810,1748,3,v2,0bbeff4ba15ced73e7f02f37589c2d9f
3811,3811,1749,3,v2,8cbe29a1218e39265a266818645a1179
3812,3812,1750,3,v2,d2f6d734b4c93af30bae8f3ffc621d63
3813,3813,1751,3,v2,f197fe58774d826c9e3aaebf1eb7e9ec
3814,3814,1752,3,v2,9ed1e5bb804a02abd842853f3df4ce92
3815,3815,1753,3,v2,4bb2b87b1bfd23fb8ed898656d1c19eb
3816,3816,1754,3,v2,1f423f922c3109eae83f1f2a15824f6f
3817,3817,1755,3,v2,233089ac226c4858eeae0bed6afb09b8
3818,3818,1756,3,v2,f76a1324a6fbba465a85394dbdefedb3
3819,3819,1757,3,v2,3235de5b5bca8784971cef8e90ae23c2
3820,3820,1758,3,v2,aec33ff5f47a10ac64395c0a4a1194b0
3821,3821,1759,3,v2,17cb478db5040a36e92a9ce5f6c7a480
3822,3822,1760,3,v2,294959d32def065bd0d141692a5c7c5e
3823,3823,1761,3,v2,dd4871cb0c7276114a6d8e2cfa033e9f
3824,3824,1762,3,v2,a421650ecf907ce241cef267b07f4db5
3825,3825,1763,3,v2,e0704435fc497051793bff8f676567af
3826,3826,1764,3,v2,f651b92eb3a5a4ba7771c19c2edae4a6
3827,3827,1765,3,v2,2fe6c134dc1560d0836bae36af87db26
3828,3828,1766,3,v2,a91f5ccc336de517dbfce7929fc9be7f
3829,3829,1767,3,v2,548fbfe34d5c5e4b5816a29c143a6673
3830,3830,1768,3,v2,258f03464dab43c7ab6fd81f4d17d0d8
3831,3831,1769,3,v2,b1faff8a1f39220f6871935023f49374
3832,3832,1770,3,v2,781b8f27c88a8fb34971a7a4a80e34b0
3833,3833,1771,3,v2,c2d552d980bbe596ff795bae802529c8
3834,3834,1772,3,v2,193c153a21694fffe9177da74954f7d7
3835,3835,1773,3,v2,0985b108ba7da9af547738760aae89a8
3836,3836,1774,3,v2,be735bc07ac013eb06bb70ed0bbb8cae
3837,3837,1775,3,v2,313624e20e6b41088314c784f02d2a67
3838,3838,1776,3,v2,3c607145f153e7f3f5da9a4329229af0
3839,3839,1777,3,v2,b6859192e61626f872988f64f2f5616e
3840,3840,1778,3,v2,fd5f61b08821729f0339fd1619d292f2
3841,3841,1779,3,v2,08f0c5d99171bfc6953256875d5133f2
3842,3842,1780,3,v2,4882048b747c53aefc8e40304030a178
3843,3843,1781,3,v2,687525c3b38fde4ea7a630e5763f9bc0
3844,3844,1782,3,v2,b7ed14d845a36e7d65e4b9320f05799c
3845,3845,1783,3,v2,c4cd424e7649c61d93183034252b3342
3846,3846,1784,3,v2,2f4cf1fab99d12d22f8e7bc8ae2ae790
3847,3847,1785,3,v2,1123f2ec6d278c55198c3d8ac9adde1d
3848,3848,1786,3,v2,142864994ded860f4a3e5f618350ec17
3849,3849,1787,3,v2,28a047d226173f74b2e9ec77fa6d0aaf
3850,3850,1788,3,v2,fd2b2d00844d82de119522c79a2f2af5
3851,3851,1789,3,v2,8ac2c4c213867e754508d374b7095a68
3852,3852,1790,3,v2,6fde151834d36d0c1ce61dd9732bd872
3853,3853,1791,3,v2,b164ea1d3d0cb28e6f0c7bbedaf960e1
3854,3854,1792,3,v2,d09c9a5c4c3481a2e1673c10f6dd4d96
3855,3855,1793,3,v2,99180ef8908134c91bb8676ca37d3211
3856,3856,1794,3,v2,241f03119453abcf99494757ddb9da32
3857,3857,1795,3,v2,531d0a60204b5e45515cb73c39898d80
3858,3858,1796,3,v2,3a8fbca53f659f838c397e863caed3f0
3859,3859,1797,3,v2,1df78f72b58faaf8b1e3793fe2488a39
3860,3860,1798,3,v2,ad626fbd8999e49c11cd64b762b85eda
3861,3861,1799,3,v2,dd5bd0f94de01ed34a8482a8e067d223
3862,3862,1800,3,v2,8e059602ce086b32833d3e7d3a930013
3863,3863,1801,3,v2,e87ab76d8f9311ec0567b1be75d9b963
3864,3864,1802,3,v2,7d45319fcaab386f2fae24ff60b5121c
3865,3865,1803,3,v2,0dac3adc751a45bbc66c71f7d040e7a3
3866,3866,1804,3,v2,f27b41ae512b3633ce0e4b5440b42c50
3867,3867,1805,3,v2,f88f356ae3b9a89704b14e7b339319c8
3868,3868,1806,3,v2,75a5cff7cf0365497b248167ac3729c1
3869,3869,1807,3,v2,1bb4369343d17d6fc0191b2fb7c53d8a
3870,3870,1808,3,v2,82f9cf0c0dfc87b4bffaf666b4ee80b1
3871,3871,1809,3,v2,85735f779356c75ec94dc12d55b9e713
3872,3872,1810,3,v2,3ec8ee24f75636189697169076dc422c
3873,3873,1811,3,v2,050a5acbf113b13e274ad927c9b30ae3
3874,3874,1812,3,v2,71cc8ac18e7bc95b4effc5c57dca4a00
3875,3875,1813,3,v2,b701249b1c1ff5da5c027c8a73d9b01d
3876,3876,1814,3,v2,541d9ce10c07639bcfac5b337bc5de2e
3877,3877,1815,3,v2,f5150e64192d7f5758bc207eaa525a01
3878,3878,1816,3,v2,389e005e165664c17290eb488539c8da
3879,3879,1817,3,v2,0ef51d8fa59bffa798afb6a558aaed89
3880,3880,1818,3,v2,c7d09af6c6320e5e3768ed445bd2b826
3881,3881,1819,3,v2,d31bdd706467307950294216a1901eee
3882,3882,1820,3,v2,bd13d680eb8d2d4f98d5e997ad695d25
3883,3883,1821,3,v2,a5d9dfd7544e98a890abcb7a720c6719
3884,3884,1822,3,v2,c77a6511fcc29bd6566c862c0e6c61fc
3885,3885,1823,3,v2,7434714b9353dd04dfc246a7f211f34e
3886,3886,1824,3,v2,b53173bbec9f22e06472f185b90d94a0
3887,3887,1825,3,v2,ca93cc3dd2087a42829d28a8a362076a
3888,3888,1826,3,v2,0f76a1aba527b20ba637a0fbc27d4881
3889,3889,1827,3,v2,5c7ddfc9c1c6ee46e709c1e250b91078
3890,3890,1828,3,v2,a429e4d7d3507357f3209d62dc782700
3891,3891,1829,3,v2,02e2baee23ff0610775247dc59ca45da
3892,3892,1830,3,v2,563e43960db898103d87f556d8ff1b25
3893,3893,1831,3,v2,233fa802e9ab717cd70703441f4387bc
3894,3894,1832,3,v2,832fa44e8289eb38b5942e6f0310685b
3895,3895,1833,3,v2,d393750e9531f47425f1816ffb5d9beb
3896,3896,1834,3,v2,b1f6ddb37dadf1f91afc174529fd0949
3897,3897,1835,3,v2,3561939d97ac18bf0fc9175765c5e755
3898,3898,1836,3,v2,aa9ac3d8025359b844f6492e21e995a8
3899,3899,1837,3,v2,9e6e7a7b88ccfd6682cd77ffb4dd5f1f
3900,3900,1838,4,v2,035612bce6a05c954dbe0fa588739d21
3901,3901,1839,4,v2,ec0d904490385d510c00bb601058e063
3902,3902,1840,4,v2,6d4716962a08194f11299c262480a41d
3903,3903,1841,4,v2,3d0380c1a851b8b253ec4f62b183afc4
3904,3904,1842,4,v2,02cd3e215a716df4a52836733d67e579
3905,3905,1843,4,v2,f5b0542abf462188353e905f985cf137
3906,3906,1844,4,v2,6ffe13e7923771012efc5ca94bf64746
3907,3907,1845,4,v2,98b56c56c4931693e56813365cc42cf8
3908,3908,1846,4,v2,9b14c764e4eaed770cf6fc719d8a3fe2
3909,3909,1847,4,v2,0d3515c6c490aa3c54fa3961dae41cb9
3910,3910,1848,4,v2,171e8a3e7972011dbfa8793e51932715
3911,3911,1849,4,v2,a202d89d81423d65cb68ee7af18b7c8d
3912,3912,1850,4,v2,997bf86308b41a10fa88307fe013c828
3913,3913,1851,4,v2,246c80bdfe95749c5170812dd08ecc28
3914,3914,1852,4,v2,04b6fa7909363e79336108e671e690a2
3915,3915,1853,4,v2,7b80720900435fd113928c52193cd912
3916,3916,1854,4,v2,7920e7a72daaa0c5f551ca54b1872c14
3917,3917,1855,4,v2,804125f45e6f9e49db50df1f682985d4
3918,3918,1856,4,v2,e93bc593d342fe1f36019075e6a95750
3919,3919,1857,4,v2,9068a0e616176067c7d522e7ccd22d18
3920,3920,1858,4,v2,d5df6de7f98315c04fcaeaa090059991
3921,3921,1859,4,v2,b61f146fee26fb78b17967e61da60f7b
3922,3922,1860,4,v2,c606ac673dfadd0cd8576bfe963165ab
3923,3923,1861,4,v2,a358dffd9f9e466ee1e8523299f9086d
3924,3924,1862,4,v2,a4ab3658e1d26a0d63ee08e4e2b942b4
3925,3925,1863,4,v2,02d9cbf1ff04edd9465dc46994445076
3926,3926,1864,4,v2,6faa83250d0c4e1c0eed895e41098805
3927,3927,1865,4,v2,a16c24701fd3df23d10550022860397d
3928,3928,1866,4,v2,bb33cd75cf72a59275a4717ae88bf35f
3929,3929,1867,4,v2,710e4322c53d9c43aae8ce80e4fac733
3930,3930,1868,4,v2,e49ba84fd9a1282115af97e541e6dc13
3931,3931,1869,4,v2,019a600082e6bcf2a11760ad77a6f930
3932,3932,1870,4,v2,cfb628e65e8ba05a28eb5071468f0f1f
3933,3933,1871,4,v2,14526771903be41d00fc379569925ae4
3934,3934,1872,4,v2,4524717762c94d698b38432a7ab9b8fe
3935,3935,1873,4,v2,16401d4d8201591d7e5fda26283dc010
3936,3936,1874,4,v2,37a8b8f7b5078e5cae412c010c66ea78
3937,3937,1875,4,v2,5f36f6a3f7e7861f89bb5f5e6f402685
3938,3938,1876,4,v2,53f820106082256f44cac46cddae7ec8
3939,3939,1877,4,v2,d334e8dbbc3a7460187191e9a1c0a22e
3940,3940,1878,4,v2,cfee16817c38629108060877f686e372
3941,3941,1879,4,v2,9b6a3e5a02687e301e174929584296de
3942,3942,1880,4,v2,dcee9fc2418286abbf88d5e40995f0dc
3943,3943,1881,4,v2,fa2c4c727bb0342a1982186716ff001d
3944,3944,1882,4,v2,379885d9c44dea4a389c8d3394b73da8
3945,3945,1883,4,v2,59eb24ada0a02dc5c490976204e2e2b7
3946,3946,1884,4,v2,9fcf9ea9a77410df229a1a60a4292f18
3947,3947,1885,4,v2,64f34867a90988ced1fa66786450ee08
3948,3948,1886,4,v2,f42f37a5ac87533aba4fe9689f56123b
3949,3949,1887,4,v2,fcfaedbba5d8baaa0ac9ac440ec3d843
3950,3950,1888,4,v2,56978735577483bc6a709b1526607503
3951,3951,1889,4,v2,259e218a6912ede721aa16b0c7ce8915
3952,3952,1890,4,v2,8ac62496be93cdfb825d411efa2bac1e
3953,3953,1891,4,v2,0e1de675bd96438d9e2b6add16052229
3954,3954,1892,4,v2,351a78563efb35d867016c509a7c1102
3955,3955,1893,4,v2,a608c2b39aa8cda0860047d1c11d9f8e
3956,3956,1894,4,v2,818dfa8d99e2d65659efa51ea66b70fc
3957,3957,1895,4,v2,430ff01d487953c27eb21df12ab766eb
3958,3958,1896,4,v2,2232419f51bbf7a44cdd967048163211
3959,3959,1897,4,v2,ad7a2c077be4a7670fdd9c33cf20334b
3960,3960,1898,4,v2,dd5245e4cbfb97148f1f802f96d566cb
3961,3961,1899,4,v2,a72904ced4c16be9088d998ce4215097
3962,3962,1900,4,v2,32cbe88655299e52c241662bc42c386f
3963,3963,1901,4,v2,1692010e6a710bdd7cf342b69d48dcb5
3964,3964,1902,4,v2,e7d50c3dacb94eb6048cfd7a02b79998
3965,3965,1903,4,v2,3abc6c667d9c3dd9b54369ccc29a27d9
3966,3966,1904,4,v2,1c76e67aebf437993d5a443eb475d084
3967,3967,1905,4,v2,d1f20536e81607b1ddbd625c8715cea7
3968,3968,1906,4,v2,c4efc6e81b641bbf1c8b6604104a314c
3969,3969,1907,4,v2,8885aec82a2fd6a59e63894af4674d2b
3970,3970,1908,4,v2,eff1c4f7c5087589a763cea54f966852
3971,3971,1909,4,v2,4cc006f7297f039622857f2d55e87562
3972,3972,1910,4,v2,561ffae11a098e89f44772a8393d4894
3973,3973,1911,4,v2,86440391af374edba9aa7a10b272fbc0
3974,3974,1912,4,v2,bf498b07192a17c444d03592efac571d
3975,3975,1913,4,v2,60e8513248907fa0bf3fdeca4c540591
3976,3976,1914,4,v2,ee7d0193e497b8ae7e99801323524ea0
3977,3977,1915,4,v2,e1b7df451747f3207e66f1f1a5913841
3978,3978,1916,4,v2,4c3d4ad351c9fdd66bed1891be471c58
3979,3979,1917,4,v2,cc23c19fee22541f17487888ee80250d
3980,3980,1918,4,v2,09d8ee6771d45ce0461657c1ab010a8a
3981,3981,1919,4,v2,33ad23a7115618fe3aba713fcc1f094c
3982,3982,1920,4,v2,e66f913c3a05b2e18f18887f3419bfcd
3983,3983,1921,4,v2,542a43c4d2e55331a0249a52bc3881d1
3984,3984,1922,4,v2,4cdabce8d5b7cde837d4a66d0b22d13d
3985,3985,1923,4,v2,43d3219d4a397d6957cc4d801ff2ebeb
3986,3986,1924,4,v2,88aeb2c820c3a6823cde196280a3f084
3987,3987,1925,4,v2,69739b1a4eb65e81e2db3ec123d1dc07
3988,3988,1926,4,v2,51e6582de89ccb6f26f2e0833de70c8d
3989,3989,1927,4,v2,09e0aa0ad8b85f2a1ce8a2a52f9dc999
3990,3990,1928,4,v2,07ab3fe41e8978e62d3f584c4133b5cc
3991,3991,1929,4,v2,621d8c004347708fd47c0282ab1be0ce
3992,3992,1930,4,v2,6358e55594af4c1e4cda377f2e5e2609
3993,3993,1931,4,v2,c22c74898faa823611fbcef8e6ff7f8b
3994,3994,1932,4,v2,d8685af4f1dff1f360a2150ad247dde3
3995,3995,1933,4,v2,dce23ba0c50d2066c0824275583f240d
3996,3996,1934,4,v2,c1f2c66463b327d4e3a79c13026dcf7f
3997,3997,1935,4,v2,9f3c119ac896478f38dd67a2447c6b67
3998,3998,1936,4,v2,c363121957be238fcb36571cd5b333d9
3999,3999,1937,4,v2,97bf70f8a9eafd72c39a860624c2a7b8
4000,4000,1938,4,v2,30d6b96cd77643cb225ae1afd00bfaa9
4001,4001,1939,4,v2,c72ac33f01b901a2b6bfdd92b99aeba9
4002,4002,1940,4,v2,5e620e41621cccb58c46ac939df039c7
4003,4003,1941,4,v2,b6a63834bb0cdeb992cb4edde22703db
4004,4004,1942,4,v2,2dcb1ad14f488ee28a8ea16f9e1d663d
4005,4005,1943,4,v2,cf4832b88db2890b98170677be0b65f7
4006,4006,1944,4,v2,294d1b54613f48a30b3c1eb9477eb637
4007,4007,1945,4,v2,c3b6b8d32dabca07dfac12adef7f5567
4008,4008,1946,4,v2,4db0baa132d129c4d7ccb41009d8eaf7
4009,4009,1947,4,v2,7e062d4510462fb67aa04e366c46f28b
4010,4010,1948,4,v2,d9f80983fdbe0118a244310c3885634e
4011,4011,1949,4,v2,ddb9528d13e2de7fbcdb79dab9bbded2
4012,4012,1950,4,v2,42074204bcc10496c26b584076c9cb52
4013,4013,1951,4,v2,d69deb63b56403c64f5e290133b1fd8b
4014,4014,1952,4,v2,0e8d3d40389180fbcc28a3acb52bb203
4015,4015,1953,4,v2,a163c2e869505f57060fb88997832524
4016,4016,1954,4,v2,649e4dedc0c1053a6ad59d79a7aa20dd
4017,4017,1955,4,v2,1deb4a8dd8dce621b6d3120f4d2fa1d4
4018,4018,1956,4,v2,139415a3183fe250f611ca28f66793a3
4019,4019,1957,4,v2,e01f5297ae9dd298a0bb887af7e6e3dd
4020,4020,1958,4,v2,9d273401f400ee9e63efb796a7c88f6c
4021,4021,1959,4,v2,fbdd59c47001575353c5dddc90e49fb8
4022,4022,1960,4,v2,494c08ff88489b65131b4ce74f1d5524
4023,4023,1961,4,v2,cd5504aeab18e5a472fa1fe67b13bdae
4024,4024,1962,4,v2,f4dc650f553ae0bc6ea393aef55a4e9a
4025,4025,1963,4,v2,eae5fa01d75abea70eec457b9aa5e571
4026,4026,1964,4,v2,cba603849a885d74b861922301c70aaa
4027,4027,1965,4,v2,cad4236e76ea670ae56ff31f017faea6
4028,4028,1966,4,v2,eb6ff94fbc75b7b14f515a13ba929a8a
4029,4029,1967,4,v2,79e67c63cec55d8747a874d3c80a530c
4030,4030,1968,4,v2,1f81f48e8fb111b65ed9ad73737696d8
4031,4031,1969,4,v2,c73dd27d4bd12e9ea85e2055549554d0
4032,4032,1970,4,v2,71e2477050aca851f8920f981a31a625
4033,4033,1971,4,v2,9bcdef627fd9be912cffc18d958acd07
4034,4034,1972,4,v2,00606af01c5846c53bfe90e7087f6c4a
4035,4035,1973,4,v2,b37df9c1930d2de9125649c89923d4e0
4036,4036,1974,4,v2,d8217a692d2c72b5718373f9869f9608
4037,4037,1975,4,v2,cee1c436b7084e4d1f8bbf70840fd62c
4038,4038,1976,4,v2,00718b3a48eab379da64458c0c6584f2
4039,4039,1977,4,v2,8abba4e8912f897e005d40686eda0dfe
4040,4040,1978,4,v2,24babd808772821d83c10fc2afec6e70
4041,4041,1979,4,v2,b90aedbb3c99afc7ce00839452ef306b
4042,4042,1980,4,v2,a38fee839b424baab4439d3207392e52
4043,4043,1981,4,v2,483136011ae7a5a6cae272f5caf1379d
4044,4044,1982,4,v2,7d567bbbd403b0fa638d1ebf4b967e66
4045,4045,1983,4,v2,e280d7696d367f74071aa54269b155fa
4046,4046,1984,4,v2,e8ba708f89c4b7d643c1d232e0e561f7
4047,4047,1985,4,v2,554a62c568dacf7f365d8ae95b70fd74
4048,4048,1986,4,v2,645dee97d405df140d185bd42b11454c
4049,4049,1987,4,v2,ab1c6cd8de0a5b4d3b2d3888623d0596
4050,4050,1988,4,v2,78f9333dbc28427182aabc25e0ad5bbb
4051,4051,1989,4,v2,4e20eeb69b8a45b1cacf4767a939261b
4052,4052,1990,4,v2,7a844efffabe36001d24b34bc62f75c6
4053,4053,1991,4,v2,cb3b12e85ca483c20cc4223507188651
4054,4054,1992,4,v2,261df30ee646341b234eaf27e7c95faf
4055,4055,1993,4,v2,eb6129a8bdb6cafc090d0eba558bb93a
4056,4056,1994,4,v2,535e05eb03ac16e43094c1c8695d8a30
4057,4057,1995,4,v2,d5cf6a813c66477092857518f1d5f2da
4058,4058,1996,4,v2,64795bfcf2612a6fe05ed40ec495fa5e
4059,4059,1997,4,v2,97748d1ed7b93a441a8823fe7e18e444
4060,4060,1998,4,v2,83b42dad10e1605bbaf9b3c9d80325de
4061,4061,1999,4,v2,e46aa7783f678aa24f0576230726a010
4062,4062,2000,4,v2,da94c66947ef66c31d39b2b80840c080
4063,4063,2001,4,v2,74a5f4a163de11c5108fac6a1ed61e7f
4064,4064,2002,4,v2,983c7ca000b6fc48040a1738c090f92c
4065,4065,2003,4,v2,31e1eee20b276e780a75818e02e18807
4066,4066,2004,4,v2,fb802fcd673d9778db435735c56baccd
4067,4067,2005,4,v2,9df7be88cbb9a231be4bfba5656f0805
4068,4068,2006,4,v2,582490628c3a868e71c8b7327daf3cfd
4069,4069,2007,4,v2,c9080e8a27d26c6ed505a96336a3a8bd
4070,4070,2008,4,v2,5463eef5b5463664ebb13425feabf3ca
4071,4071,2009,4,v2,c08368bfc3584c283b0b7c85edc31304
4072,4072,2010,4,v2,cd5c75db593b52ea62b98185205c2fdd
4073,4073,2011,4,v2,c7c24ece6a13669a2075802eff727422
4074,4074,2012,4,v2,9ad36432042d5b073b10f58631793707
4075,4075,2013,4,v2,50b3c9d22c14dba5bf29de437831420d
4076,4076,2014,4,v2,7ef8882d2b0eb97f99ad66471f99cb44
4077,4077,2015,4,v2,ca77c75526c20d3f4051820f6fdf238d
4078,4078,2016,4,v2,2081c08713a2b1862ded3da3d499f122
4079,4079,2017,4,v2,62314e03f807684eb19285ad113d2173
4080,4080,2018,4,v2,04c08f83862555b3fa402801a7a76e27
4081,4081,2019,4,v2,9c7c92a6c638bb144111d1695ffded5d
4082,4082,2020,4,v2,759dc72238a1b2fe1501087f8856227f
4083,4083,2021,4,v2,009e864a9c64f37a977d280194d39c08
4084,4084,2022,4,v2,a84f8020e117e79e90e0c1901d8794db
4085,4085,2023,4,v2,34232a051a0f2d435748ecc3ec17d92d
4086,4086,2024,4,v2,f5a6267b618b373f9813baab3a16d787
4087,4087,2025,4,v2,63eaa216176090616adefd5731f20cd9
4088,4088,2026,4,v2,ee7bdc51c19fb5b7c4d5f34616bd9bf0
4089,4089,2027,4,v2,a2dab7d7486fee2a664f60c37d888201
4090,4090,2028,4,v2,221436a501e3d7f1670cddfd75942238
4091,4091,2029,4,v2,9f1d044b6605e17869bb369865c152cd
4092,4092,2030,4,v2,4ed9a3b9411a2223f010b8c972cdb0f8
4093,4093,2031,4,v2,c0bdd7d6840ce7308d26a44f812f1575
4094,4094,2032,4,v2,525f5fe9d1aa78219d656933132510f2
4095,4095,2033,4,v2,af325e69c6130d1073798a6fddce4f57
4096,4096,2034,4,v2,65cf52f4402a3b851919782edfeabf4e
4097,4097,2035,4,v2,9a13ef80f081c87356c5b4e16db3bbf2
4098,4098,2036,4,v2,8fe27a98db1900a4baf7f1fd5e972aca
4099,4099,2037,4,v2,bf59df06b2b1a70bbaabd62d4a72ff82
4100,4100,2038,4,v2,1cc8f3bc6984ed287bb4e1f256e91797
4101,4101,2039,4,v2,1ad93abb60f4f278e0ff6f05210e5179
4102,4102,2040,4,v2,2678276cd431cb889a64dd0512c27c5c
4103,4103,2041,4,v2,5d9354fe52afffcf66acdc9b7444849c
4104,4104,2042,4,v2,f999fc224ee6e3459180756e69fd260a
4105,4105,2043,4,v2,37fdc07daf1dc4e7b49e20e5357d7066
4106,4106,2044,4,v2,b9689d3a391249db384881461ebb29b9
4107,4107,2045,4,v2,ec836a4b8179529d8706e296651a7351
4108,4108,2046,4,v2,213ab520eae2b369d186f0d3e8ee5b0e
4109,4109,2047,4,v2,cd952b97af3bafd89c182acb67bf004e
4110,4110,2048,4,v2,59436b953ff9095714c1043f63893cd4
4111,4111,2049,4,v2,44df7e84dc6d65c50c7848ad3dbdcc2d
4112,4112,2050,4,v2,da297b746fa631ab37acfe32b8e94a9c
4113,4113,2051,4,v2,6001a16f2f80f5cb2e37144a06bee587
4114,4114,2052,4,v2,5a0f77c287b6b0009a7585fc7d8c810d
4115,4115,2053,4,v2,91ae367557651d10022d9fbca8b026d0
4116,4116,2054,4,v2,7862265ff2b3a7cdc368271d2261e31d
4117,4117,2055,4,v2,03c83afe8c3b741a42f2d9f6eeb456d6
4118,4118,2056,4,v2,c3c212078e39d2b12469ca5d00b1d63a
4119,4119,2057,4,v2,a8e324b3367c1bda657e36bd23cafe32
4120,4120,2058,4,v2,20011eae86ab9f0214b86deb30b1017c
4121,4121,2059,4,v2,6eb2d4536eced10629e75d9a38e317c8
4122,4122,2060,4,v2,54a48099cac543be4c5d3702d6cb6f7c
4123,4123,2061,4,v2,edf51c333d332badb3ffaed670d9d686
4124,4124,2062,4,v2,e709c10127fe2d18aa8a1de986b14c29
4125,4125,2063,4,v2,b69ef8bcf29a584187c32e447fdaefa7
4126,4126,2064,4,v2,761945ea6de6bfe89da7080f4d0748c5
4127,4127,2065,4,v2,e8ea5cd9c776e85f2ad34c814cfa79df
4128,4128,2066,4,v2,45c9f28f7e8508cbd145cf374129b453
4129,4129,2067,4,v2,22de3592b2299225db01a51f92922c12
4130,4130,2068,4,v2,953293af0162428fbc863c6788dad521
4131,4131,2069,4,v2,1db4e7f9ef5355371ae2f5a65b73b22f
4132,4132,2070,4,v2,95514c6bbb21c4213c14fbaf785333d9
4133,4133,2071,4,v2,46ed0f94d91be7889a2b1ff31725244f
4134,4134,2072,4,v2,c0ecd06df96dd2d2934d7ab1dd4b67cf
4135,4135,2073,4,v2,72bb751d5d676ea936a37abd080473f8
4136,4136,2074,4,v2,6663932293a34ee00a953c6c1dcf1d68
4137,4137,2075,4,v2,6ace3fca814daf4d377ff553902a99d9
4138,4138,2076,4,v2,1d93ef4ef0c953961995c70192968b8d
4139,4139,2077,4,v2,ff576505f9caf1c49cf481b3594b0751
4140,4140,2078,4,v2,9d1de0f1178c3056b8a345e9e916f0ad
4141,4141,2079,4,v2,79ac92cec235a07311cfa17fa714f211
4142,4142,2080,4,v2,02f788f44a103ed708b854e4d4162b7c
4143,4143,2081,4,v2,4760e6da6b26a947f0f3945403917e84
4144,4144,2082,4,v2,41e534c96f6c4214b4112df02f7a5651
4145,4145,2083,4,v2,cc960ac8c843e4b1537a1478e26bfd0a
4146,4146,2084,4,v2,94be4b3b68841372f4eb1d897cf363d1
4147,4147,2085,4,v2,fab3d5c3fbb59237fa6a6ee39a4da61e
4148,4148,2086,4,v2,fa9c19c45d43d1d7c224283e397ea5ad
4149,4149,2087,4,v2,e8fe8176438cf5daa66402a4c6d54a38
4150,4150,2088,4,v2,7b7aa4e3d779a2449f8f7d4112fc3169
4151,4151,2089,4,v2,d270123b7079a243b03d947dcb064928
4152,4152,2090,4,v2,dc4b67db8016bc9f5cb65377cdfe3ca5
4153,4153,2091,4,v2,6b5ec143b30a99a75a8273a936c9ac63
4154,4154,2092,4,v2,14a57661869b767dd6a06b5344b615de
4155,4155,2093,4,v2,4eb9595375151f1ce7ddc8172acd6464
4156,4156,2094,4,v2,262c781eccc4a60ebf8f7b897b667131
4157,4157,2095,4,v2,2caf1bac4ef4c8980a0286e79a166bc2
4158,4158,2096,4,v2,b09420422d1bc0948e509f672ba297fe
4159,4159,2097,4,v2,0ee3ba89e946cb955bd5539b6783e4a1
4160,4160,2098,4,v2,63c0927dcb6a71ea9f4a9f2cd5ec91dd
4161,4161,2099,4,v2,5e0241ec4eaf1de1fc7948d9164b289d
4162,4162,2100,4,v2,9d29462251ec2e5117c0af308ab217e2
4163,4163,2101,4,v2,b97e4c72c26277f807310512d060aa3a
4164,4164,2102,4,v2,318cf8e6554f96b564df83b425182903
4165,4165,2103,4,v2,5b88c06e090f07dffa3389b9c612a204
4166,4166,2104,4,v2,a3d22fdd226fbd9fdb39cb3d263ff099
4167,4167,2105,4,v2,82dbe13ae4bea5247b82d108f50b4056
4168,4168,2106,4,v2,f680d0f1423d19a7393d4f8a8b705c03
4169,4169,2107,4,v2,f7e535e853e7f7d6ae129a05857c076c
4170,4170,2108,4,v2,84d30bc9b1c75c8edf24f6d08a995b66
4171,4171,2109,4,v2,3f9061203769cd710e6065ed5ef9431a
4172,4172,2110,4,v2,544c4d3320383cfb630239a192bda61d
4173,4173,2111,4,v2,3f430ae2c8218a95c60a0608e05adac6
4174,4174,2112,4,v2,54ee63435aa77a118d91ebdd64fd55eb
4175,4175,2113,4,v2,f3410067afa9a70bf5e1a5fa508e8cd3
4176,4176,2114,4,v2,df45b95886532faddc6126e35e0e0362
4177,4177,2115,4,v2,490036a54171faa1a52d3b1aca0c513c
4178,4178,2116,4,v2,5082f93624a2130555c452ba3d11dd6a
4179,4179,2117,4,v2,664d2307bbb933b602cb7da6db5c88f4
4180,4180,2118,4,v2,fd7763e4fb0d4384f62b5527b69b820e
4181,4181,2119,4,v2,d49f9b50ef3de1f187a609165ec3bba5
